Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,99T,103T,46T,47T,72T(ใหม่),82T,83T,88T,90T,91T,101T,102T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,100T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,94T,95T,96T,97T,98T,42T,43T,44T,62T,63T,78T,80T,89T,93T
2022-06-13 00:00:00,20.0,18.0,22.0,19.0,23.0,15.0,17.0,25.0,23.0,17.0,19.0,29.0,19.0,23.0,13.0,21.0,19.0,16.0,14.0,21.0,12.0,14.0,13.0,15.0,31.0,22.0,11.0,7.0,11.0,11.0,,,21.0,20.0,10.0,13.0,13.0,22.0,15.0,8.0,,,11.0,15.0,12.0,13.0,12.0,17.0,14.0,14.0,13.0,13.0,23.0,11.0,,18.0,14.0,20.0,12.0,10.0,14.0,9.0,15.0,16.0,11.0,18.0,10.0,15.0,14.0,14.0,9.0,8.0,13.0,,,8.0,,,11.0,9.0,15.0,13.0,11.0,7.0,9.0,16.0,8.0
2022-06-14 00:00:00,19.0,16.0,20.0,15.0,23.0,16.0,15.0,27.0,20.0,18.0,18.0,30.0,20.0,23.0,15.0,19.0,17.0,17.0,18.0,25.0,17.0,15.0,13.0,16.0,33.0,21.0,19.0,14.0,13.0,12.0,,,21.0,22.0,11.0,12.0,14.0,23.0,15.0,10.0,,,12.0,18.0,9.0,16.0,13.0,16.0,14.0,14.0,17.0,12.0,25.0,9.0,,24.0,19.0,17.0,10.0,10.0,14.0,13.0,19.0,20.0,12.0,21.0,17.0,19.0,14.0,17.0,14.0,9.0,16.0,,,8.0,,,9.0,10.0,17.0,13.0,12.0,7.0,10.0,12.0,8.0
2022-06-15 00:00:00,16.0,15.0,17.0,12.0,22.0,11.0,15.0,21.0,19.0,13.0,14.0,24.0,17.0,18.0,10.0,19.0,19.0,12.0,12.0,16.0,10.0,16.0,13.0,13.0,31.0,14.0,16.0,7.0,13.0,15.0,,,23.0,19.0,7.0,11.0,11.0,10.0,10.0,7.0,,,14.0,12.0,8.0,11.0,13.0,14.0,10.0,12.0,13.0,12.0,19.0,6.0,,21.0,18.0,18.0,10.0,10.0,13.0,16.0,12.0,18.0,12.0,16.0,9.0,18.0,15.0,13.0,16.0,10.0,14.0,,,9.0,,,14.0,10.0,18.0,10.0,13.0,10.0,10.0,16.0,8.0
2022-06-16 00:00:00,12.0,13.0,18.0,15.0,19.0,10.0,16.0,22.0,19.0,10.0,16.0,26.0,16.0,10.0,9.0,18.0,20.0,13.0,13.0,18.0,10.0,17.0,13.0,14.0,40.0,15.0,18.0,10.0,11.0,18.0,,,17.0,20.0,7.0,9.0,11.0,15.0,9.0,8.0,,,12.0,13.0,8.0,10.0,13.0,12.0,14.0,13.0,12.0,11.0,19.0,7.0,,18.0,9.0,13.0,7.0,6.0,10.0,14.0,10.0,12.0,7.0,11.0,9.0,12.0,10.0,9.0,13.0,10.0,10.0,,,10.0,,,11.0,10.0,17.0,12.0,12.0,9.0,8.0,12.0,11.0
2022-06-17 00:00:00,16.0,15.0,18.0,15.0,19.0,12.0,16.0,23.0,22.0,15.0,16.0,24.0,19.0,13.0,13.0,19.0,17.0,12.0,13.0,17.0,11.0,14.0,10.0,13.0,23.0,17.0,11.0,7.0,12.0,11.0,,,19.0,19.0,8.0,9.0,16.0,14.0,10.0,8.0,,,15.0,13.0,7.0,13.0,12.0,15.0,11.0,11.0,12.0,11.0,18.0,8.0,,13.0,10.0,12.0,6.0,5.0,9.0,12.0,7.0,13.0,5.0,8.0,7.0,7.0,8.0,8.0,10.0,9.0,8.0,,,7.0,,,15.0,10.0,21.0,12.0,12.0,9.0,8.0,16.0,10.0
2022-06-18 00:00:00,13.0,13.0,14.0,12.0,15.0,9.0,14.0,19.0,18.0,10.0,14.0,24.0,15.0,11.0,10.0,19.0,16.0,9.0,8.0,18.0,15.0,12.0,10.0,15.0,29.0,12.0,8.0,7.0,8.0,10.0,,,17.0,15.0,7.0,7.0,16.0,12.0,8.0,7.0,,,16.0,14.0,9.0,12.0,13.0,15.0,11.0,10.0,15.0,13.0,17.0,7.0,,12.0,10.0,10.0,5.0,5.0,,8.0,8.0,11.0,4.0,10.0,6.0,9.0,9.0,8.0,9.0,6.0,9.0,,,5.0,,,14.0,10.0,19.0,12.0,11.0,7.0,8.0,16.0,10.0
2022-06-19 00:00:00,11.0,10.0,12.0,8.0,14.0,6.0,13.0,16.0,15.0,10.0,10.0,17.0,13.0,8.0,8.0,16.0,14.0,7.0,7.0,14.0,8.0,7.0,7.0,10.0,25.0,13.0,6.0,6.0,7.0,7.0,,,14.0,20.0,7.0,10.0,12.0,20.0,9.0,7.0,,,14.0,13.0,8.0,13.0,11.0,11.0,9.0,9.0,14.0,12.0,18.0,6.0,,14.0,8.0,9.0,6.0,6.0,,6.0,10.0,12.0,4.0,11.0,7.0,8.0,8.0,8.0,6.0,5.0,9.0,,,5.0,,,12.0,11.0,14.0,13.0,12.0,8.0,8.0,16.0,8.0
2022-06-20 00:00:00,12.0,13.0,12.0,8.0,14.0,6.0,12.0,17.0,15.0,10.0,11.0,18.0,14.0,9.0,8.0,19.0,17.0,6.0,5.0,14.0,7.0,7.0,7.0,10.0,26.0,14.0,6.0,5.0,6.0,7.0,,,14.0,13.0,7.0,10.0,11.0,15.0,7.0,6.0,,,12.0,19.0,14.0,16.0,12.0,13.0,9.0,11.0,12.0,10.0,16.0,8.0,,12.0,7.0,9.0,5.0,6.0,8.0,8.0,8.0,13.0,5.0,12.0,8.0,7.0,7.0,7.0,8.0,5.0,8.0,,,4.0,,,11.0,8.0,14.0,13.0,12.0,8.0,8.0,13.0,10.0
2022-06-21 00:00:00,14.0,15.0,14.0,10.0,16.0,10.0,14.0,18.0,18.0,12.0,12.0,22.0,17.0,11.0,11.0,20.0,16.0,7.0,6.0,17.0,11.0,6.0,9.0,10.0,17.0,12.0,8.0,4.0,6.0,5.0,,,15.0,17.0,8.0,10.0,9.0,20.0,10.0,9.0,,,12.0,14.0,19.0,10.0,11.0,12.0,14.0,9.0,10.0,9.0,15.0,5.0,,11.0,7.0,8.0,6.0,6.0,9.0,8.0,8.0,12.0,3.0,11.0,11.0,7.0,8.0,7.0,7.0,5.0,8.0,,,5.0,,,11.0,9.0,13.0,11.0,9.0,6.0,7.0,13.0,8.0
2022-06-22 00:00:00,18.0,14.0,16.0,13.0,20.0,10.0,14.0,23.0,20.0,15.0,14.0,24.0,17.0,12.0,13.0,19.0,16.0,9.0,7.0,23.0,16.0,9.0,7.0,10.0,24.0,11.0,7.0,6.0,7.0,6.0,,,17.0,13.0,7.0,13.0,9.0,19.0,11.0,9.0,,,14.0,14.0,20.0,13.0,12.0,15.0,10.0,10.0,11.0,8.0,14.0,7.0,,12.0,6.0,8.0,5.0,5.0,9.0,9.0,8.0,14.0,4.0,13.0,8.0,6.0,7.0,8.0,7.0,5.0,,,,6.0,,,8.0,7.0,14.0,10.0,11.0,7.0,8.0,11.0,7.0
2022-06-23 00:00:00,14.0,14.0,17.0,10.0,19.0,8.0,13.0,20.0,17.0,11.0,15.0,23.0,17.0,13.0,12.0,19.0,19.0,9.0,9.0,17.0,10.0,14.0,9.0,14.0,22.0,16.0,7.0,7.0,8.0,7.0,,,17.0,21.0,7.0,13.0,8.0,21.0,9.0,10.0,,,11.0,18.0,19.0,12.0,11.0,13.0,11.0,10.0,11.0,12.0,18.0,7.0,,13.0,8.0,10.0,7.0,6.0,9.0,11.0,11.0,15.0,4.0,13.0,10.0,8.0,8.0,9.0,8.0,8.0,11.0,,,7.0,,,10.0,7.0,15.0,9.0,8.0,7.0,8.0,12.0,9.0
2022-06-24 00:00:00,14.0,13.0,14.0,9.0,15.0,8.0,13.0,18.0,16.0,11.0,14.0,21.0,14.0,9.0,11.0,18.0,16.0,8.0,9.0,14.0,11.0,10.0,7.0,10.0,28.0,16.0,6.0,7.0,6.0,7.0,,,21.0,21.0,7.0,16.0,9.0,17.0,13.0,12.0,,,9.0,12.0,15.0,10.0,9.0,11.0,8.0,8.0,15.0,11.0,17.0,6.0,,12.0,7.0,10.0,5.0,5.0,9.0,14.0,7.0,9.0,5.0,12.0,8.0,8.0,9.0,8.0,7.0,10.0,14.0,,,9.0,,,8.0,6.0,9.0,10.0,10.0,7.0,8.0,12.0,6.0
2022-06-25 00:00:00,13.0,12.0,14.0,10.0,17.0,9.0,14.0,19.0,18.0,11.0,12.0,25.0,14.0,8.0,8.0,17.0,15.0,10.0,10.0,14.0,12.0,12.0,8.0,10.0,26.0,10.0,5.0,6.0,5.0,9.0,,,15.0,20.0,9.0,13.0,9.0,12.0,7.0,9.0,,,9.0,13.0,15.0,11.0,10.0,11.0,9.0,12.0,15.0,11.0,15.0,4.0,,14.0,9.0,14.0,7.0,6.0,10.0,13.0,7.0,12.0,5.0,13.0,10.0,10.0,9.0,9.0,8.0,8.0,14.0,,,9.0,,,10.0,9.0,16.0,11.0,12.0,7.0,8.0,12.0,7.0
2022-06-26 00:00:00,11.0,10.0,12.0,8.0,13.0,6.0,12.0,18.0,12.0,9.0,8.0,17.0,10.0,7.0,5.0,15.0,15.0,6.0,6.0,12.0,9.0,12.0,9.0,11.0,18.0,10.0,7.0,6.0,6.0,7.0,,,16.0,13.0,8.0,10.0,11.0,14.0,9.0,6.0,,,10.0,11.0,18.0,12.0,9.0,9.0,7.0,9.0,10.0,9.0,14.0,5.0,,11.0,7.0,13.0,9.0,8.0,13.0,13.0,11.0,14.0,4.0,13.0,8.0,9.0,14.0,12.0,7.0,8.0,13.0,,,8.0,,,10.0,10.0,17.0,12.0,12.0,6.0,9.0,17.0,7.0
2022-06-27 00:00:00,14.0,13.0,20.0,10.0,18.0,10.0,14.0,21.0,18.0,12.0,17.0,28.0,15.0,9.0,10.0,17.0,17.0,10.0,10.0,15.0,15.0,14.0,9.0,11.0,20.0,10.0,12.0,6.0,7.0,6.0,,,14.0,16.0,9.0,17.0,9.0,14.0,11.0,9.0,,,12.0,14.0,17.0,12.0,8.0,13.0,8.0,12.0,13.0,10.0,14.0,6.0,,12.0,7.0,12.0,8.0,7.0,12.0,7.0,10.0,16.0,5.0,14.0,9.0,7.0,12.0,10.0,6.0,8.0,12.0,,,6.0,,,12.0,9.0,20.0,16.0,17.0,10.0,9.0,15.0,10.0
2022-06-28 00:00:00,16.0,19.0,18.0,11.0,19.0,10.0,15.0,24.0,20.0,14.0,18.0,30.0,18.0,16.0,12.0,24.0,21.0,10.0,10.0,16.0,13.0,8.0,8.0,11.0,22.0,12.0,7.0,6.0,7.0,5.0,,,16.0,16.0,6.0,10.0,12.0,17.0,15.0,7.0,,,10.0,13.0,15.0,12.0,9.0,10.0,10.0,11.0,13.0,10.0,21.0,6.0,,9.0,7.0,8.0,6.0,6.0,9.0,6.0,8.0,12.0,3.0,12.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,,,6.0,,,10.0,8.0,18.0,14.0,14.0,11.0,9.0,15.0,13.0
2022-06-29 00:00:00,15.0,16.0,18.0,14.0,21.0,11.0,15.0,23.0,20.0,14.0,17.0,28.0,17.0,12.0,15.0,21.0,17.0,11.0,10.0,17.0,12.0,11.0,8.0,11.0,25.0,16.0,9.0,6.0,6.0,8.0,,,11.0,18.0,8.0,14.0,13.0,21.0,11.0,7.0,,,11.0,11.0,16.0,10.0,11.0,10.0,9.0,9.0,12.0,11.0,22.0,7.0,,11.0,5.0,10.0,6.0,5.0,9.0,9.0,8.0,10.0,3.0,11.0,8.0,7.0,8.0,7.0,6.0,7.0,10.0,,,9.0,,,10.0,10.0,15.0,14.0,15.0,11.0,8.0,14.0,16.0
2022-06-30 00:00:00,15.0,13.0,15.0,11.0,16.0,10.0,14.0,18.0,16.0,12.0,13.0,22.0,15.0,13.0,10.0,21.0,16.0,9.0,8.0,21.0,13.0,8.0,7.0,9.0,23.0,13.0,7.0,7.0,7.0,6.0,,,13.0,17.0,7.0,15.0,11.0,15.0,10.0,7.0,,,9.0,12.0,15.0,9.0,10.0,10.0,7.0,8.0,11.0,10.0,16.0,6.0,,12.0,7.0,11.0,5.0,5.0,9.0,8.0,6.0,10.0,4.0,6.0,5.0,7.0,11.0,6.0,10.0,10.0,10.0,,,7.0,,,11.0,12.0,16.0,13.0,13.0,7.0,9.0,16.0,12.0
2022-07-01 00:00:00,13.0,15.0,12.0,10.0,16.0,8.0,13.0,21.0,15.0,10.0,12.0,23.0,18.0,13.0,11.0,21.0,19.0,8.0,6.0,16.0,12.0,5.0,7.0,8.0,16.0,11.0,9.0,10.0,7.0,5.0,,,13.0,14.0,7.0,10.0,9.0,11.0,9.0,8.0,,,8.0,11.0,19.0,10.0,10.0,11.0,6.0,7.0,8.0,9.0,15.0,5.0,,12.0,8.0,11.0,5.0,5.0,10.0,7.0,5.0,8.0,3.0,9.0,6.0,7.0,10.0,6.0,8.0,8.0,10.0,,,6.0,,,12.0,10.0,21.0,15.0,15.0,10.0,9.0,12.0,11.0
2022-07-02 00:00:00,14.0,13.0,14.0,9.0,15.0,10.0,13.0,19.0,15.0,12.0,11.0,22.0,13.0,8.0,8.0,16.0,13.0,10.0,10.0,17.0,9.0,9.0,9.0,9.0,19.0,13.0,9.0,8.0,6.0,7.0,,,13.0,15.0,7.0,8.0,8.0,8.0,6.0,5.0,,,5.0,9.0,16.0,10.0,9.0,10.0,6.0,6.0,10.0,8.0,15.0,4.0,,11.0,8.0,10.0,5.0,5.0,10.0,9.0,5.0,9.0,6.0,9.0,6.0,7.0,8.0,6.0,7.0,8.0,10.0,,,8.0,,,8.0,8.0,21.0,17.0,16.0,13.0,9.0,10.0,11.0
2022-07-03 00:00:00,12.0,14.0,13.0,11.0,14.0,8.0,13.0,19.0,14.0,10.0,11.0,22.0,14.0,,9.0,17.0,15.0,9.0,10.0,15.0,9.0,11.0,9.0,9.0,17.0,11.0,8.0,9.0,5.0,5.0,,,12.0,13.0,7.0,11.0,7.0,10.0,7.0,8.0,,,6.0,10.0,16.0,8.0,8.0,9.0,5.0,6.0,10.0,8.0,13.0,4.0,,11.0,6.0,10.0,5.0,6.0,9.0,8.0,8.0,11.0,4.0,9.0,7.0,6.0,9.0,7.0,7.0,9.0,10.0,,,6.0,,,11.0,12.0,21.0,17.0,17.0,11.0,9.0,11.0,13.0
2022-07-04 00:00:00,11.0,9.0,10.0,9.0,13.0,6.0,12.0,18.0,12.0,7.0,6.0,16.0,10.0,,4.0,15.0,14.0,8.0,9.0,13.0,5.0,9.0,7.0,9.0,20.0,12.0,10.0,7.0,5.0,6.0,,,15.0,14.0,7.0,8.0,7.0,12.0,8.0,6.0,6.0,7.0,6.0,11.0,15.0,10.0,9.0,9.0,5.0,7.0,9.0,8.0,13.0,3.0,4.0,12.0,7.0,10.0,5.0,5.0,8.0,7.0,6.0,10.0,3.0,12.0,8.0,7.0,10.0,6.0,8.0,6.0,12.0,7.0,7.0,7.0,,,10.0,12.0,21.0,17.0,16.0,10.0,9.0,17.0,13.0
2022-07-05 00:00:00,12.0,12.0,13.0,9.0,14.0,8.0,13.0,20.0,15.0,10.0,10.0,18.0,12.0,9.0,10.0,17.0,15.0,8.0,8.0,18.0,10.0,8.0,11.0,11.0,21.0,14.0,10.0,7.0,6.0,6.0,,,15.0,17.0,7.0,11.0,7.0,14.0,8.0,9.0,5.0,6.0,7.0,11.0,15.0,9.0,10.0,9.0,8.0,8.0,9.0,9.0,14.0,4.0,4.0,11.0,7.0,11.0,7.0,6.0,11.0,10.0,8.0,11.0,4.0,12.0,8.0,6.0,10.0,6.0,8.0,6.0,10.0,5.0,9.0,6.0,,,7.0,11.0,17.0,11.0,12.0,7.0,8.0,10.0,12.0
2022-07-06 00:00:00,14.0,14.0,13.0,12.0,16.0,9.0,14.0,20.0,17.0,12.0,11.0,19.0,15.0,11.0,10.0,19.0,16.0,10.0,8.0,17.0,13.0,8.0,8.0,13.0,26.0,15.0,6.0,7.0,7.0,7.0,,,18.0,18.0,8.0,11.0,7.0,14.0,10.0,10.0,6.0,10.0,7.0,11.0,15.0,10.0,11.0,11.0,8.0,7.0,10.0,10.0,18.0,4.0,4.0,10.0,8.0,11.0,6.0,6.0,9.0,9.0,7.0,11.0,4.0,10.0,8.0,8.0,9.0,7.0,7.0,9.0,11.0,5.0,11.0,6.0,,,10.0,13.0,19.0,13.0,14.0,8.0,9.0,10.0,9.0
2022-07-07 00:00:00,15.0,13.0,10.0,13.0,16.0,,13.0,20.0,16.0,12.0,10.0,18.0,12.0,10.0,10.0,18.0,14.0,12.0,9.0,22.0,14.0,8.0,9.0,11.0,27.0,18.0,7.0,7.0,8.0,8.0,,,17.0,16.0,7.0,11.0,10.0,8.0,7.0,6.0,8.0,8.0,11.0,10.0,18.0,12.0,13.0,11.0,8.0,7.0,11.0,9.0,17.0,4.0,8.0,9.0,6.0,10.0,5.0,5.0,9.0,11.0,7.0,12.0,4.0,7.0,5.0,6.0,8.0,6.0,7.0,15.0,11.0,6.0,11.0,5.0,,,12.0,11.0,21.0,13.0,16.0,12.0,9.0,14.0,15.0
2022-07-08 00:00:00,15.0,11.0,11.0,10.0,16.0,,13.0,21.0,16.0,12.0,8.0,19.0,12.0,7.0,7.0,16.0,12.0,8.0,7.0,15.0,9.0,7.0,8.0,8.0,22.0,13.0,7.0,9.0,6.0,7.0,8.0,6.0,13.0,19.0,6.0,9.0,8.0,10.0,6.0,6.0,7.0,7.0,6.0,9.0,15.0,12.0,11.0,9.0,9.0,7.0,8.0,8.0,17.0,5.0,7.0,11.0,6.0,10.0,5.0,4.0,7.0,9.0,7.0,10.0,5.0,9.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,4.0,5.0,6.0,8.0,10.0,13.0,14.0,27.0,17.0,21.0,19.0,10.0,15.0,17.0
2022-07-09 00:00:00,16.0,16.0,10.0,14.0,16.0,11.0,14.0,22.0,18.0,12.0,10.0,24.0,13.0,11.0,15.0,20.0,17.0,9.0,8.0,21.0,15.0,8.0,9.0,8.0,19.0,10.0,6.0,8.0,7.0,7.0,5.0,6.0,10.0,13.0,5.0,6.0,6.0,7.0,4.0,4.0,5.0,6.0,7.0,12.0,17.0,12.0,9.0,10.0,8.0,7.0,7.0,10.0,13.0,4.0,5.0,11.0,6.0,10.0,6.0,5.0,8.0,10.0,9.0,12.0,3.0,9.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,5.0,5.0,5.0,11.0,10.0,13.0,23.0,19.0,17.0,16.0,10.0,13.0,12.0
2022-07-10 00:00:00,13.0,13.0,,11.0,15.0,7.0,13.0,20.0,16.0,10.0,10.0,16.0,13.0,9.0,9.0,19.0,15.0,8.0,9.0,17.0,11.0,8.0,8.0,7.0,14.0,11.0,6.0,8.0,6.0,7.0,5.0,5.0,10.0,13.0,4.0,6.0,7.0,7.0,4.0,4.0,5.0,6.0,5.0,9.0,15.0,11.0,8.0,10.0,8.0,6.0,9.0,8.0,14.0,3.0,8.0,11.0,6.0,10.0,5.0,4.0,6.0,8.0,7.0,10.0,3.0,7.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,5.0,5.0,11.0,11.0,13.0,21.0,17.0,20.0,12.0,9.0,15.0,12.0
2022-07-11 00:00:00,14.0,15.0,,12.0,14.0,9.0,13.0,19.0,15.0,11.0,9.0,18.0,15.0,10.0,8.0,22.0,18.0,8.0,8.0,17.0,12.0,7.0,9.0,9.0,22.0,13.0,5.0,9.0,7.0,11.0,7.0,5.0,12.0,15.0,5.0,11.0,4.0,8.0,8.0,8.0,6.0,7.0,8.0,12.0,13.0,13.0,9.0,10.0,9.0,6.0,8.0,12.0,15.0,4.0,8.0,12.0,7.0,11.0,6.0,6.0,7.0,9.0,7.0,11.0,4.0,10.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,10.0,11.0,16.0,16.0,14.0,9.0,9.0,12.0,13.0
2022-07-12 00:00:00,17.0,17.0,13.0,14.0,17.0,10.0,15.0,22.0,19.0,15.0,11.0,18.0,17.0,13.0,12.0,24.0,21.0,11.0,10.0,21.0,13.0,10.0,12.0,11.0,23.0,15.0,9.0,7.0,10.0,10.0,7.0,5.0,13.0,18.0,6.0,7.0,4.0,6.0,4.0,6.0,6.0,5.0,9.0,13.0,18.0,13.0,12.0,13.0,13.0,10.0,11.0,11.0,18.0,6.0,7.0,10.0,7.0,12.0,8.0,6.0,9.0,13.0,7.0,10.0,6.0,9.0,7.0,8.0,11.0,9.0,12.0,9.0,13.0,9.0,8.0,11.0,6.0,11.0,6.0,10.0,12.0,12.0,11.0,6.0,8.0,9.0,9.0
2022-07-13 00:00:00,18.0,17.0,12.0,14.0,14.0,11.0,14.0,23.0,18.0,12.0,12.0,21.0,19.0,15.0,16.0,25.0,23.0,10.0,8.0,20.0,20.0,9.0,13.0,9.0,18.0,14.0,11.0,6.0,12.0,8.0,7.0,8.0,,17.0,3.0,5.0,6.0,7.0,3.0,4.0,6.0,4.0,15.0,13.0,21.0,17.0,12.0,14.0,14.0,14.0,,14.0,18.0,6.0,10.0,13.0,7.0,13.0,5.0,5.0,9.0,9.0,5.0,9.0,6.0,6.0,6.0,9.0,6.0,8.0,7.0,6.0,9.0,5.0,4.0,5.0,5.0,9.0,7.0,11.0,14.0,15.0,12.0,6.0,9.0,10.0,13.0
2022-07-14 00:00:00,16.0,16.0,13.0,15.0,18.0,11.0,14.0,20.0,20.0,14.0,12.0,20.0,,12.0,13.0,25.0,23.0,10.0,10.0,20.0,16.0,8.0,12.0,9.0,24.0,16.0,11.0,9.0,11.0,9.0,9.0,7.0,12.0,16.0,4.0,7.0,8.0,6.0,3.0,4.0,8.0,4.0,10.0,14.0,23.0,16.0,13.0,14.0,11.0,13.0,11.0,11.0,19.0,5.0,10.0,10.0,6.0,10.0,5.0,5.0,7.0,7.0,6.0,10.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,5.0,6.0,8.0,11.0,12.0,11.0,16.0,15.0,14.0,8.0,9.0,14.0,14.0
2022-07-15 00:00:00,24.0,19.0,16.0,19.0,22.0,20.0,16.0,29.0,24.0,21.0,15.0,29.0,21.0,17.0,14.0,24.0,18.0,15.0,15.0,24.0,14.0,13.0,14.0,14.0,24.0,17.0,11.0,8.0,10.0,11.0,11.0,8.0,15.0,20.0,4.0,5.0,9.0,8.0,6.0,6.0,10.0,6.0,11.0,12.0,23.0,14.0,11.0,13.0,9.0,11.0,11.0,10.0,16.0,4.0,7.0,10.0,6.0,9.0,4.0,4.0,7.0,10.0,6.0,10.0,4.0,,5.0,6.0,6.0,6.0,7.0,7.0,9.0,6.0,6.0,6.0,8.0,12.0,9.0,13.0,20.0,17.0,17.0,10.0,10.0,13.0,19.0
2022-07-16 00:00:00,15.0,15.0,14.0,15.0,17.0,15.0,15.0,20.0,19.0,14.0,13.0,22.0,18.0,11.0,11.0,20.0,20.0,12.0,12.0,18.0,12.0,11.0,10.0,13.0,28.0,17.0,,7.0,9.0,10.0,12.0,6.0,18.0,21.0,5.0,12.0,11.0,11.0,13.0,8.0,8.0,9.0,9.0,11.0,18.0,12.0,,13.0,12.0,10.0,12.0,8.0,16.0,4.0,10.0,12.0,6.0,11.0,7.0,6.0,9.0,13.0,7.0,12.0,4.0,8.0,5.0,7.0,9.0,7.0,10.0,13.0,11.0,7.0,10.0,11.0,11.0,14.0,10.0,11.0,25.0,20.0,19.0,10.0,9.0,13.0,13.0
2022-07-17 00:00:00,14.0,15.0,10.0,13.0,15.0,12.0,13.0,19.0,17.0,11.0,10.0,17.0,17.0,10.0,8.0,18.0,15.0,10.0,7.0,17.0,13.0,8.0,9.0,12.0,25.0,15.0,,7.0,6.0,7.0,9.0,5.0,17.0,20.0,7.0,12.0,8.0,15.0,10.0,10.0,6.0,9.0,9.0,12.0,17.0,11.0,11.0,10.0,9.0,8.0,11.0,7.0,18.0,4.0,7.0,11.0,7.0,13.0,8.0,7.0,11.0,9.0,8.0,11.0,5.0,11.0,9.0,9.0,12.0,9.0,9.0,9.0,11.0,4.0,8.0,7.0,11.0,10.0,10.0,17.0,21.0,22.0,21.0,17.0,11.0,19.0,14.0
2022-07-18 00:00:00,15.0,14.0,12.0,13.0,17.0,12.0,15.0,19.0,16.0,12.0,11.0,20.0,20.0,14.0,10.0,18.0,19.0,10.0,10.0,14.0,11.0,13.0,9.0,11.0,23.0,16.0,12.0,9.0,7.0,13.0,10.0,7.0,18.0,20.0,10.0,11.0,10.0,17.0,13.0,8.0,9.0,11.0,13.0,12.0,21.0,13.0,14.0,11.0,8.0,9.0,14.0,11.0,21.0,6.0,14.0,14.0,11.0,14.0,6.0,7.0,10.0,13.0,9.0,14.0,9.0,13.0,10.0,12.0,11.0,10.0,10.0,13.0,16.0,11.0,12.0,11.0,13.0,15.0,13.0,10.0,24.0,20.0,22.0,19.0,10.0,19.0,18.0
2022-07-19 00:00:00,16.0,15.0,12.0,11.0,17.0,12.0,14.0,18.0,18.0,12.0,10.0,19.0,18.0,,12.0,24.0,23.0,10.0,9.0,18.0,15.0,10.0,8.0,11.0,27.0,17.0,12.0,10.0,10.0,10.0,11.0,7.0,18.0,19.0,10.0,12.0,11.0,12.0,8.0,7.0,9.0,10.0,12.0,11.0,27.0,15.0,13.0,14.0,12.0,13.0,15.0,13.0,22.0,6.0,10.0,18.0,11.0,14.0,8.0,7.0,11.0,11.0,9.0,14.0,7.0,11.0,9.0,12.0,13.0,9.0,9.0,13.0,14.0,7.0,16.0,8.0,16.0,10.0,12.0,9.0,21.0,17.0,19.0,15.0,9.0,19.0,22.0
2022-07-20 00:00:00,12.0,14.0,8.0,10.0,15.0,10.0,13.0,18.0,16.0,11.0,11.0,20.0,18.0,7.0,9.0,21.0,21.0,8.0,8.0,15.0,11.0,9.0,8.0,12.0,28.0,12.0,11.0,6.0,6.0,12.0,8.0,5.0,17.0,14.0,5.0,10.0,8.0,13.0,7.0,7.0,5.0,7.0,10.0,11.0,16.0,12.0,8.0,11.0,10.0,9.0,13.0,8.0,15.0,5.0,7.0,13.0,8.0,9.0,5.0,5.0,8.0,10.0,7.0,11.0,4.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,11.0,11.0,11.0,23.0,17.0,18.0,9.0,9.0,18.0,15.0
2022-07-21 00:00:00,12.0,10.0,7.0,9.0,16.0,9.0,12.0,18.0,16.0,10.0,9.0,21.0,16.0,8.0,9.0,16.0,12.0,7.0,8.0,13.0,5.0,9.0,7.0,7.0,21.0,8.0,11.0,8.0,4.0,7.0,6.0,4.0,11.0,11.0,5.0,6.0,4.0,6.0,4.0,5.0,3.0,5.0,7.0,9.0,13.0,9.0,7.0,9.0,8.0,6.0,6.0,5.0,12.0,3.0,4.0,12.0,9.0,12.0,5.0,5.0,9.0,9.0,6.0,10.0,5.0,5.0,5.0,7.0,6.0,8.0,8.0,5.0,8.0,6.0,6.0,5.0,7.0,8.0,8.0,11.0,20.0,19.0,19.0,11.0,10.0,13.0,15.0
